index,id,text,topic,emotion
1062,1.46764E+18,"""I got the vaccine so that I won't get COVID-19 and to help keep everybody safe."" — Easton

#ThisIsOurShot #ThisIsTheirShot @AmerAcadPeds https://t.co/9SlUeSir3X",vaccine-proof,positive
1063,1.46764E+18,"@norathemom @cakesalie @JustinTrudeau Let's buy 10 times our population's worth of vax and give it away 🤔

I didn't vote for using our tax dollars to buy 200,000,000 doses for other countries so JT can look like a WEF superstar

No idea what Pfizer costs, but moderna is like 50$ a pop",political-related,negative
1064,1.46764E+18,@pfizer @Valuable500 Are you taking action for the disabilities caused by your shitty vaccine too?  Because you sure as shit should be.,side-effect-related,negative
1065,1.46764E+18,"People who received Pfizer-BioNTech vaccines may get as much benefit from a Johnson &amp; Johnson booster shot as a Pfizer one. 

https://t.co/372Dlc6tjq",vaccine-general-knowledge,positive
1066,1.46764E+18,@TimRunsHisMouth Will the government be sending spies to people's homes pretending to be long lost uncles and aunts to ensure people are eating in well-ventilated spaces and have their Covid tests and/or vaccination papers?,vaccine-outlook-related,negative
1067,1.46764E+18,"The detailed article linked to in the above one. 

https://t.co/WtYzjijdfF",vaccine-outlook-related,neutral
1068,1.46764E+18,"@pauschmann trudeu, the peopleking of former canada just announced the pharma is working hard at developing some stuff fot under 5, to be ready in a short few months. The guy has some good inside information profits and all, so hang in there, not long before your pfizer makes another killing",political-related,negative
1069,1.46764E+18,I would love to say this is taking care of the problem but then I remember we still have to deal with the liberals  https://t.co/L5pzrNMJhz,vaccine-outlook-related,negative
1070,1.46764E+18,@TayOnTech Vaccine or negative Covid test,vaccine-outlook-related,neutral
1071,1.46764E+18,"@afneil When we say jabs we mean the actual real stuff.
Not the placebo that 'important' people or Govt shills have been given.
If you get the real stuff how will it keep those around you safe? Genune question, how will this vaccine do that?
Pfizer trials 1 in 17! https://t.co/KWQLvY4GtW",vaccine-outlook-related,negative
1072,1.46764E+18,@altNOAA I’m Moderna. My kid is Pfizer.,other,neutral
1073,1.46764E+18,"I am sick of hearing real estate, vaccine, COVID at every social gatherings. 
Can't people talk about their future vacations, next vehicle purchase, recent purchase/deals, dreams, silly jokes,...etc. 
Shxt. I realized most of us doesn't have a life.

#vanre
#COVID19",other,negative
1074,1.46764E+18,"@MaajidNawaz @LBC @Zeynelradio Proposed Covid Vaccine Research just published...
looks sinister/focuses on convincing vaccine hesitant folk to comply.. it's all about the framing!!
https://t.co/1G0qRFDpO3  + impact of 3 dimensions of side-effect framing on individuals' vac intentions/perceptions of vac safety",vaccine-general-knowledge,negative
1075,1.46764E+18,"@EdScribbles @blueisamazin @SarahMcCartney @RJSmyth_eu @StigAbell Wrong. I'm informed. Wake up to reality. Shit happens and history (and NOW) shows it happens in a big way - over and over and over again. It's a deception, a scam. Pfizer 2009 was a tiny sample of how the system works.",pfizer-related,negative
1076,1.46764E+18,"@RogerWilliams43 @News4uMedia @Golden_Pup No, actually my Covid advice comes from two local doctors here in BC and one from AB. One of whom was the longest serving family practioner in the province until he spoke out publicly against the  vaccine. The other BC Dr is  Charles Hoffe. Look him up on Rumble",vaccine-outlook-related,negative
1077,1.46764E+18,"3 Children Dead, 120 Hospitalized — Pfizer Vaccine Batch Suspended.  https://t.co/SPOYXOTdOW",pfizer-related,negative
1078,1.46764E+18,"@rangermonk1 @catain_america @deAdder Well, I never got Covid and I was smack in the middle of two different outbreaks. My office had 35% of people get it, every one of them not vaccinated, the baseball team I coach similar circumstances. So, yeah, I guess I can’t definitively say it was the vaccine but it’s likely.",vaccine-outlook-related,negative
1079,1.46764E+18,"115 million UK doses

In less than a year

From 3 factories

Over 100,000 a day

Not including the manufacturing of any other vaccine just covid",vaccine-general-knowledge,neutral
1080,1.46764E+18,"Darwin
NT police arrest three people who escaped from Howard Springs Covid quarantine facility
https://t.co/tAG4HSllAF

#COVID19 #covid #coronavirus #omicron #lockdown #australia #pandemic #vaccine",vaccine-general-knowledge,neutral
1081,1.46764E+18,"@Backup20222 @vdmandele @em26jamie @RampCapitalLLC @anourkey that was after the biontech pfizer phase 3 data came out in nov 2020, also safety and reactogenicity is determined is phases 1 and 2 (april, July) so in actuality, you're way off",vaccine-general-knowledge,negative
1082,1.46764E+18,My aunt just died of covid vaccine. She took the vaccine as requirement to get cash aid,side-effect-related,negative
1083,1.46764E+18,@MdBreathe @pfizer It's on my mind every f****** day so I went to like an antidot website the guy was a scientist and I'm on a bunch of stuff and also I have to say taking a green clay bath I felt so much better after loading up with nutrition third day after my bath I felt great.,vaccine-outlook-related,negative
1084,1.46764E+18,"Aussies know your rights
Pfizer Will Not Give mRNA Shots To Countries Where They Face Legal Liabilities For Side Effects

""Pfizer has been hesitant to go into some of the countries because of the liability problems, they don’t have a liability shield."" 
🤬🤬🤬🤬🤬🤬🤬🤬 https://t.co/yydTZAkByb",pfizer-related,negative
1085,1.46764E+18,"@mirandadevine Corporate owned msm lies I have had to navigate: 
Santa
easter bunny 
the sun is bad 
meat is bad 
canola oil is good
governments serve you 
Bill Gates is a philanthropist 
Bill Gates is an infectious disease expert
COVID
vaccine effectiveness
Vax adverse reactions
Got any more?",retweet,neutral
1086,1.46764E+18,"@PauleyPawket4 &amp; I out running errands this afternoon. On way home listening to Prime Country on XM radio she singing an old song (loudly), when it got to a high long note her voice cracked &amp; blamed it on COVID-19 Vaccine shot! I know it's not from Baker Football games! #BlessMe",vaccine-outlook-related,neutral
1087,1.46764E+18,"And both piled on J&amp;J and claimed their vaccines were better, and our government jumped in on it and then pushed Pfizer &amp; Moderna like they were flawless https://t.co/IIiDJueMU7",vaccine-general-knowledge,negative
1088,1.46764E+18,Pro-Trump counties now have far higher COVID death rates. Misinformation is to blame https://t.co/2BDsy1dr2L,political-related,neutral
1089,1.46764E+18,Most people admitted to hospital with Covid-19 are vaccinated - Full Fact https://t.co/qISgM5i9ip,vaccine-general-knowledge,neutral
1090,1.46764E+18,"I got my vaccine booster (Pfizer) on Friday, and I’m happy to report that I wasn’t as miserably sick as I was after the previous two jabs. But still kinda nauseous for two days.  I feel weird even mentioning it though because I’m so grateful.",booster-related,positive
1091,1.46764E+18,"Preacher who spread vaccine lies, dies after being hospitalized with Covid 19 https://t.co/ChqlsZIEvw",vaccine-outlook-related,neutral
1092,1.46764E+18,"@Djohnson1978 @catstev @StLouisLung @strmsptr @GovParsonMO @USCourtsMOED 12) then go get the vaccine &amp; their immune response will hopefully be awesome. But, I don't understand why someone would want to take a pill or medicine to try &amp; fight Covid when you can take something that preps your own body to fight it on your own? People think vaccines weaken",vaccine-outlook-related,neutral
1093,1.46764E+18,"@afneil Np[e. Here's why: 

1 - It's not a ""vaccine"" as traditionally understood i.e. does not immunise
2 - Mortality from Covid 75+ yrs (+ 2 co-morbidities) = 0.02%
3 Fascism is a form of absolute state control e.g. jab mandates

So, wrong on everything old chap. 
#EducatingAndrew",vaccine-general-knowledge,negative
1094,1.46764E+18,"@afneil Well, after having 2 Pfizer, I won't be having any more COVID jabs.  With the Nuremberg Code being trampled all across Europe, it seems the ethical choice is to join the unvaccinated.

No idea how people who have grown up in post-war Europe can be happy with what's now going on.",vaccine-outlook-related,negative
1095,1.46764E+18,"I don't believe in brand loyalty, but I only have eyes for Pfizer Papi",pfizer-related,positive
1096,1.46764E+18,"@CherryMcG23 @Rustybe96849965 The fact that you can name the doctors helps. There were people behind the vaccines. We don't have those kind of stories. They just tell us @pfizer @pfizer @pfizer as if it were our friend. They do the same w/the Pesticide Roundup. They want us to befriend science, not learn it.",pfizer-related,negative
1097,1.46764E+18,"A new NPR analysis reveals that pro-Trump counties now have a higher death rate from COVID-19 than counties that voted for Joe Biden. 
 Mistrust and vaccine misinformation are to blame.
https://t.co/NEeSkuxSut",political-related,neutral
1098,1.46764E+18,"https://t.co/izYKit0vrM if you told Magat antivaxers only Democratic  Voters can get the vaccine, magats fend for yourself",political-related,negative
1099,1.46764E+18,"@connorj34282283 @Sue60013097 @SirajAHashmi @johnpavlovitz Sorry I'm not anti-vax Trump zombie (and yes, he ""made"" the vaccine, which is funny because you don't trust it even though he took it without telling you right after he had Covid...says a lot).",political-related,negative
