id,text,topic,emotion
1467638740424089602,"Pfizer Documents Reveal Over 1,200 Vaccine Deaths Over 90-Day Trial Period - National File https://t.co/TQWyt8uBLd",,
1467638737777664001,"@stephenash16 @ake2306 These data apply to Pfizer’s own actual research of their   “vaccine”. Pfizer had to publish their results by Court Order. A good break down of their results with dates other bodies such as UK’s MHRA June Raine must have known them is on 
https://t.co/8xrlpmKvF9",,
1467638732924854275,Pro-Trump counties now have far higher COVID death rates : Shots - Health News : NPR https://t.co/hDijashGbL,,
1467638723881971721,"@TonyTelliott @AmandaKnox555 @JohnBri74065189 @healthfirst500 Approved by authorities for""emergency use.""

""On 28 July 2021, Pfizer and BioNTech posted updated results for their ongoing phase 3 covid-19 VACCINE TRIAL. The preprint came almost a year to the day after the historical trial commenced...”

 https://t.co/mZ6Qr1AZl3",,
1467638720572522498,"This is what you get when you go jabbing kids with a vax that may be a higher risk than the virus.
https://t.co/cvbuSRQ852",,
1467638716529360898,"Scientists uncover possible reasons behind rare blood clots associated with some COVID-19 vaccines
 https://t.co/YQg8RY3HBZ via @azcentral",,
1467638710858436612,"How these people don’t get that comparing themselves to Holocaust survivors is as RACIST AF is beyond me: ""Protesters condemned for comparing COVID lockdown restrictions to World War II"" https://t.co/L75iPAfULN",,
1467638709738565632,"even the pfizer 6 month trial failed to show a reduction in all-cause mortality and failed to show a statistically significant reduction in covid mortality in a study group of 44k people.
https://t.co/TFoBRKqxWg https://t.co/2NWnLnKmAi",,
1467638704592371725,"VE against infection wanes dramatically. specifically, in March, VE-I was 86.4% for Janssen; 89.2% for Moderna; and 86.9% for Pfizer-BioNTech. By September, VE-I had declined to 13.1% for Janssen; 58.0% for Moderna; and 43.3% for Pfizer-BioNTech. 
https://t.co/DLKBrhsvaN",,
1467638699009589252,"robust and durable natural immunity (even compared to vaccine-induced immunity) to covid has been established by at least 135 studies despite one flawed study released by the CDC claiming otherwise. 
https://t.co/QuBcRWXHrv",,
1467638697759805440,"@SenRonJohnson And you're a liar: you didn't ask a question, you said “He overhyped it. He created all kinds of fear, saying it could infect the entire population when it couldn’t, and he’s doing, he’s using the exact same playbook with COVID: ignoring therapy, pushing a vaccine.”",,
1467638694756556805,"🦠💉☠️ “Report shows Pfizer knew in January its mRNA jab was killing thousands, damaging three times more women than men.”

Information &amp; documents in this article look legit - so is it safe to presume the allegations are accurate?

https://t.co/qCotCID89S",,
1467638685147426819,J.&amp;J. Booster Worked for People Who Got Pfizer Shots in Study https://t.co/f8qtvZnori https://t.co/FEiM31EliF,,
1467638671390216196,"&lt;sarcasm font&gt;

In news no one saw coming:

Pro-Trump counties now have far higher COVID death rates. Misinformation is to blame

https://t.co/utRhcodvNN",,
1467638665916596224,"@geoenveng @JamesfWells @afneil I didn't wear one in the 70's 
Wtaf I'm still alive 
This is why trial data was asked to keep secret for 55 years in 2076.
Over 90-day trial.
42086 people participated.
1223 people died.
That means that 1 in 34 people did not survive the Pfizer trial....
https://t.co/uEtapfGCQx",,
1467638655988678658,"@pawley_robert @JT375043170 @RTheatheist @JSAHolmes @nancy41603 @BurgerLab12 @mcfunny @johnnyutah66623 @BioVisionary @barryjohnreid21 @Bill20538001 @MdRisette @WhoCares011813 @TierraHenson @livefre85257272 @wjack76995 @Truth_in_Number @andylumm @UnclebuckJ @Bebert701 @Kathmarval @ADevotedYogi @markmcdougall13 @nyob7714 @BrowningNeelyn @KayVonPaul @Alex_on_A14 @WendyOrent @ghoppe @Will_holliday1 @NateWeymouth @FineAndBrennan @JohnBee888 @carlsmythe @ItsAllLies1 @ADreyzen @ChrisJohnsonMD @RodFair2 @DEKKplans @KAMasse81 @jamesgordon4th @DontMes70957787 @Jenni86587557 @SassyGirlD1 @SaltaoVladimir @jhan2qt @Nycweatherrepor @Michell69397997 @lizditz @TakeThatCDC Report yourself for being an Ungodly selfish uninformed troublemaker.
I'm a victim of Pfizer.
No ones listening to you but for a good laugh anyway.",,
1467638624053202944,@AlphaSinnerMan @cathyxOR @MaxBlumenthal This is an excellent article that Max should be discussing instead of his terrible take on the entire dilemma. Public and community health has been almost abolished in the US via privatisation. https://t.co/ajJdLMTYp3,,
1467638621440249856,"@astra46 @CallumCoombs @Nigel_Farage Show me scientific PROOF mask stops the spread of virus and also show me scientific proof that vaccine protects. So many people are caved and still got covid and spreading covid, wearing a mask and lockdown what has changed that will change not by doing the same? 99.7% survival https://t.co/JnsXpfGiR4",,
1467638617069670401,@ifaplan @John_Hempton https://t.co/7U2I9SgJS8 it’s obviously approved,,
1467638609612193795,"Powerful witness!

""As the Descendent of a Survivor of German Concentration Camps, I Will Not Comply"" -  4 Bristol Myers Employees Release Statement After Suing Company for Refusing Vaccine Religious Exemptions https://t.co/EPRY0F5mY9 via @gatewaypundit",,
1467638605162205184,"A ""preacher"" who spreads lies...isn't that redundant?
https://t.co/HnfQiOnU2K",,
1467638600699420674,American Heart Association Gets Censored by Twitter for Sharing COVID-19 Vaccine Research https://t.co/E9Gqbil2SY,,
1467638584962215937,"Well, well.
Pro-Trump counties now have far higher COVID death rates. Misinformation is to blame https://t.co/kHhQtV3OYT",,
1467638565903478784,@EricSpracklen She should talk to the moms of these kids. https://t.co/VWmPSOPb6P,,
1467638550149668866,"@Laurie_Garrett @pfizer @ScottGottliebMD Change of tone in your vaxx, masks, and social distancing...interesting",,
1467638535817732102,"Show of hands... Who finds this surprising? #Covidiots #Fresh 
https://t.co/RlYZaCLUhR",,
1467638507262910466,@cnni rate of secondary transmission of the infection to household contacts shows no difference between vaccinated and unvaccinated individuals. https://t.co/XDZg0ek0E3,,
1467638501101522949,Omicron variant 'made €9bn in week for top Pfizer and Moderna shareholders' https://t.co/V5BIDFRR5n via @breakingnewsie,,
1467638497485877250,"@nahumstweets @bennyjohnson Those are real vaccines, the so called covid vaccine is not",,
1467638478540214277,HUGE: CDC and Big Pharma Data Confirm that More Children will Die from COVID Vaccine than from the COVID Virus https://t.co/s3BCQDkkKT via @gatewaypundit,,
1467638478179647491,@znajmaharg dude idk where your brain is but the vaccine doesnt protect you at all.. Vaccinated people still get COVID and spread it...,,
1467638477416288263,"Replying to @CountryGirlAt12 
I guess that I'm okay! I've gone threw a 6-pack and sill testing negative, but this double vision seems to be a side-effect of the test, but still better than the side-effects from the COVID vaccine, so here goes again... https://t.co/FvFYiZnx67",,
1467638440737263616,Louisiana Federal Judge Places Injunction On Biden’s Vaccine Mandate For Health Care Workers Nationwide #covid-19 @newsmax @oann @usatoday @columbiabugle  https://t.co/68AhTFuPp1 #SmartNews,,
1467638439696908293,"@BeaverPudgy @francesweetman @TheLaurenChen That's not true. Many young and healthy people still get the flu shot. And many have been negatively effected by covid infection even though they didn't die. Also, the smallpox vaccine was not 100% effective. That's just not true since no vaccine is",,
1467638439025778688,FDA to Add Heart Warning to Some COVID-19 Vaccines https://t.co/7OMZFkJIDE,,
1467638434713899008,"fatigue (56.9%), headache, (45.9%), muscle pain (32.5%),
chills (24.8%), joint pain (21.5%), injection site swelling (11.8%), fever
(11.5%), and injection site redness (10.4%). (6.1)
To report SUSPECTED ADVERSE REACTIONS, contact Pfizer Inc. at
1-800-438-1985 or VAERS at",,
1467638430360244226,"That's right, you are the lab rats. My mak diberi Pfizer dan dah amik booster shot but she's someone who does gardening, sapu laman, cabut rumput, bakar sampah. Also, she rarely makan kat luar atau bungkus. Dia biasanya masak je. Got hypertension that's about it.",,
1467638420726030342,"@bennydiego Counties that voted for #Trump have far higher #COVID death rates. Vaccine misinformation is to blame.

https://t.co/ghOfQw8wXr",,
1467638405303611393,@NHSuk They boost the income of Pfizer shareholders  magnificently,,
1467638390107488256,"YA VACÚNATE! Got my Pfizer booster shot today at Safeway in Salinas! Please get your vaccination before the holidays to protect yourself, family &amp; community! You all deserve to stay protected💉🎄🎅🏽 
@vidaproject831 @MCHDPIO @MCHDespanol @MontereyCoInfo @CityofSalinas @NMCInspires https://t.co/TI2Pa7wT5u",,
1467638387976781829,"@Kazutchi4 @Burkeshottian @dileeshus @DrEliDavid @lajamfam So as long as they are ""trying"" then violating human rights is fine with you? What part of ""the vaccine doesn't stop you from getting or spreading Covid"" do you not comprehend? Millions have recovered from Covid, therefore now have natural immunity and no need for the ""vaxx"".",,
1467638378292293635,Thank God you bake Pfizer Infused Danish. https://t.co/lVOKCZiW6O,,
1467638367449980931,"@libthinking Please accept my apology. I was wrong. I also misinterpreted your tweet. I thought he went blind from the vaccine, not Covid. Your tweet &amp; someone’s reply made me realize my son’s eye issues may be virus related as he had Covid. Taking him back to the Eye doctor.",,
1467638366774743044,@DrTedros @WHO rate of secondary transmission of the infection to household contacts shows no difference between vaccinated and unvaccinated individuals. https://t.co/XDZg0ek0E3,,
1467638363452755979,"sources:
guitar queer-o
truth and advertising
crack baby athletic association
you're getting old/ass burgers
the vaccination special
post covid",,
1467638358830727175,"FDA ADDS STRICT SAFETY WARNINGS ON ARTHRITIS DRUGS FROM PFIZER, ABBVIE AND LILLY
https://t.co/Ma8KOWVSNT",,
1467638350794395652,"@Sarosh79 @Harshil27299 @manibhaii16 @ANI @awakenindiamvmt I am still not getting your point, ratios of 1:8000s having a reaction for vaccination is an valid arguement to not to vaccinate all? In Ontario, the deaths now due to covid compared to previous year before vaccination is almost negligible dont you think? Am I wrong?",,
1467638336844144646,@WHO rate of secondary transmission of the infection to household contacts shows no difference between vaccinated and unvaccinated individuals. https://t.co/XDZg0ek0E3,,
1467638325511024642,"@raoulendres @smithsedso Pfizer for me. They steer patients away from believing the vax did anything to them, use other diagnoses to hide the truth. Initially with me they used gallstones. Thing is I had my gallbladder out 17 yrs ago. Then tests came back it proved swelling of heart they could hide it",,
1467638316195586050,"Moderna CEO just pocketed $3.19 MILLION in the week OMICRON variant was announced to the world. Anyone who still thinks this symbolic circus is about anything other than money really need to waken up. You are being played by big pharma!
https://t.co/PAEeRn2lvy",,
1467638308729593858,"“The law has been particularly thorny for Pfizer. In 2009, Pfizer paid $2.3 billion in criminal and civil fines to settle allegations that the company illegally marketed several drugs for off-label purposes that were specifically not approved by the Food and Drug Administration” https://t.co/NPq71Awy4N",,
1467638308318629893,@Shaun_Kaminski @bennyjohnson Vaccines keep you from getting the thing you’re getting vaccinated against and the quickest any vaccine has come to market (going through testing) is 6 years. Have you read Pfizer’s own studies they tried to have hidden for 55 years? Other vaccines were halted for far less.,,
1467638304451575809,@Richard6983 @drsimonegold Please provide evidence of long term efficacy with any Covid vaccine? I’ll wait………………………………..🤡,,
1467638303763709956,@WHO @DrMikeRyan @mvankerkhove rate of secondary transmission of the infection to household contacts shows no difference between vaccinated and unvaccinated individuals. https://t.co/XDZg0ek0E3,,
1467638301674852356,Dad's heartbreaking final text before he died from Covid after refusing vaccine #SmartNews  https://t.co/yEdSGDgZfa,,
1467638301213577227,"@WolfeHeart @pctech1com @ake2306 These data apply to Pfizer’s actual “vaccine”. Pfizer had to publish their results by Court Order. A good break down of their results with dates other bodies such as UK’s MHRA June Raine must have known them is on 
https://t.co/8xrlpmKvF9",,
1467638272117542913,"@mhdksafa Humans are the only known host/reservoir for polio and smallpox.  Covid has multiple animal reservoirs including dogs and cats, and transmits from animal to human. Covid cannot possibly be eradicated by vaccine due to this.",,
1467638263519322121,@CDCgov rate of secondary transmission of the infection to household contacts shows no difference between vaccinated and unvaccinated individuals. https://t.co/XDZg0ek0E3,,
1467638262223278082,"South Africans participated in one of the first Covid vaccine trials &amp; manufacture millions of doses &amp; yet they can’t afford to buy them back at a profit from the drug companies!
Europe receiving 10M COVID vac doses produced in South Africa. https://t.co/BNiBB5wb88",,
1467638257680896006,"@afneil The vaccines don't stop you catching or transmitting covid so what is the point of vaccination passports, they are useless in containing a pandemic.",,
1467638255076065283,"@kron4news And still Covid is spreading like wildfire, none of Biden’s fake plans have done anything different, well we have more deaths with a vaccine than without so there is that. #facts",,
1467638251502587904,"just a second here, our shot didn't do that, it was the pfizer shot, and the moderna shot https://t.co/zUZWuyTWGY",,
1467638232506634248,@CDCgov rate of secondary transmission of the infection to household contacts shows no difference between vaccinated and unvaccinated individuals. https://t.co/XDZg0ek0E3,,
1467638224604573696,@TheEndisNigh10 @petedjackson @RayUngerer In children it will undoubtedly be the ones who don't take the jabs. Even the JCVI said the risks of myocarditis from the jabs is higher than the risks of covid hospitalization in healthy children. There were 4 serious adverse reactions in Pfizer's trial of 12-15 yr olds.,,
1467638213695180801,"@_davidhansard I resisted Pfizer &amp; chose Oxford for the 1st two for this very reason, as I understood it at the time. I also have reasons for thinking I had a greater need for a vaccine. However, I am now discontent with the lack of openness about side effects, on top of being lied to &amp; coerced",,
1467638213267410947,My husband and I got our booster shots today #OneStepCloser #BidenHarris #Pfizer #BoosterShots #CovidVaccine #Moderna https://t.co/6GzrwpTe28,,
1467638211442888712,"As of: Sun Dec 5 16:27:52 2021

Appointments found at CVS locations in San Diego!

Schedule here:
https://t.co/2f80GMQQ8o",,
1467638197542920192,@CDCgov rate of secondary transmission of the infection to household contacts shows no difference between vaccinated and unvaccinated individuals. https://t.co/XDZg0ek0E3,,
1467638165636743171,"@IwontQuitEver @US_FDA @CDCgov She was in the hospital recovering from #COVID19, got fired for missing work, took the #vaccine the #Booster, every #Jab her #Boss asked her to, followed the #VaccineMandate, caught #Covid, &amp; is now #unemployed❗️🤷‍♀️ She went thru all that for NOTHING❗️🤦🏼‍♀️",,
1467638162650501129,@Charles04144986 @RWMaloneMD I am more worried of the vaccine then covid,,
1467638155922837512,"3 children dead, 120 hospitalized, Pfizer vaccine batch suspended https://t.co/wNnnLDutjZ 
https://t.co/9oDDe8JmRq",,
1467638146552635392,@DonaldJTrumpJr Your father should not have been a punk ass bitch and done something about covid when it first ravaged the US. Instead HE LIED! And then lied some more! He could have actually gained respect by telling the truth and encouraged masks and the vaccine. But NOPE! Had to lie some more,,
1467638140936593413,"TIL you can get the Covid vaccine at the Orlando airport. Kinda seems like a too little too late situation, but sure, why not.",,
1467638138939994114,"Booster scheduled, pfizer recipients… how was your reaction to the booster?",,
1467638130828263425,@NIHDirector @NIH @USCLONI rate of secondary transmission of the infection to household contacts shows no difference between vaccinated and unvaccinated individuals. https://t.co/XDZg0ek0E3,,
1467638099870109705,@NIHDirector @POTUS @NIH rate of secondary transmission of the infection to household contacts shows no difference between vaccinated and unvaccinated individuals. https://t.co/XDZg0ek0E3,,
1467638098628595721,"@DavidGeekie @PhilsandJenn Really? And this is only a small percentage that’s reported.I want to be delusional like you. You can look up the name brand of meds to find reported adverse effects. 
Pfizer’s is called Comirnaty and Moderna’s is called SpikeVax (yes SpikeVax) 🤦‍♀️🤦‍♀️. https://t.co/g16soJdjMJ https://t.co/LArZPO7AoW",,
1467638092039262212,"Well, here we are guys it's started.

Contemplating a national #Covid_19 mandate.

I'm wagering by January this will implemented.😳

https://t.co/AaaDz4MSMN",,
1467638091510951938,"@BerryTartlet @TonyHinton2016 All depends, did they get covid after they got vaccine which a lot if people did....",,
1467638080563818510,@nahumstweets @bennyjohnson What's wrong? The covid vaccine is killing people that's what's wrong. The covid vaccine is causing spontaneous Miss carries a babies. The covid vaccine is causing blood clots and heart that's what's wrong,,
1467638078823145476,@13_tish @SC_Blues_RESIST @lovelivingMAGA @NM11046 @nprpolitics Any confirmation or autopsy proving the vaccine caused it? Studies show that the effects people are worried about from the covid vaccines are significantly more common with actual covid infection...,,
1467638065967554563,@NIHDirector @POTUS rate of secondary transmission of the infection to household contacts shows no difference between vaccinated and unvaccinated individuals. https://t.co/XDZg0ek0E3,,
1467638060468695043,Germany Plans To Make Vaccination Mandatory For Some Jobs: Report https://t.co/PY49a1Y3To https://t.co/dn5UBN7ctM,,
1467638057990037508,@cherricrackhead @jvnggkuk The vaccine doesn't make you immune to covid nor does it prevent you from spreading it and with this new variant it's especially dangerous,,
1467638040399163393,Judge denies L.A. firefighters union request to delay COVID vaccine mandate enforcement https://t.co/grnjJq4LGo,,
1467638038620778502,Niggas said they ain’t want the vaccine but ready to pop that Covid pill,,
1467638037492514824,"@yorkieautie I have had Covid and it was nothing.  I don't need, nor to I want this ""vaccine"".

Will they f*cking leave me alone?",,
1467638031356252164,"@SandySunset2 @floydingo @ATschugguel @thierrybaudet @Anna_A_C Your data and links are wrong and outdated.

Correct info at

https://t.co/xxFV48tnZd",,
1467638019784011779,@callanswag2 @francesweetman @TheLaurenChen You mean the only 100% effective vaccine ever released… for a disease that was a million times worse… if you want to compare the COVID “vaccine” to something it should be the flu shot.. only needed in the elderly and high risk pops.,,
1467638019641516037,@US_FDA rate of secondary transmission of the infection to household contacts shows no difference between vaccinated and unvaccinated individuals. https://t.co/XDZg0ek0E3,,
1467638004273627141,"@AsaHutchinson @ADHPIO According to an official Pfizer document, in just the first 90 days of the vaccine’s roll out under the FDA’s EUA – from 12/1/20 – 2/28/21 – there were TENS OF THOUSANDS of reported adverse reactions, including OVER 1200 DEATHS.",,
1467638001987690496,@afneil Tell me then @afneil why should there be consequences given the vaccinated are protected from hospitalisation by the vaccine. We all know the vaccinated are passing Covid around but apparently not going to hospital or dying anymore..... so that’s what it’s supposed to do .....,,
1467637989639602181,"@M_DeWinter1844 Pfizer’s own data to the FDA that is being released via FOIA 🤣
https://t.co/BcZj0fR4cA",,
1467637987714473996,@US_FDA rate of secondary transmission of the infection to household contacts shows no difference between vaccinated and unvaccinated individuals. https://t.co/XDZg0ek0E3,,
1467637969452679169,pfizer's second dose hitting me on the face right now.,,
1467637968273821698,@PhilsandJenn @afneil wouldn’t agree with you. If you are a Pfizer shareholder with a house in the south of France get every jab they give you. I’ll have one every week if they keep paying the dividends! Jab me up Jabba-the Hut! @JuliaHB1,,
1467637943984607234,@CDCDirector rate of secondary transmission of the infection to household contacts shows no difference between vaccinated and unvaccinated individuals. https://t.co/XDZg0ek0E3,,
1467637922182533120,@SoccerMomTrades We move sideways/choppy until all clear from Pfizer or if evidence keep showing that #OmicronVirus is mild even if very contagious…,,
1467637920085467137,@CDCDirector @WHCOVIDResponse rate of secondary transmission of the infection to household contacts shows no difference between vaccinated and unvaccinated individuals. https://t.co/XDZg0ek0E3,,
1467637915341705220,"@Stujka @emmakennytv @mrpedros @afneil Young people have a higher risk from vaccines than from covid.

If you're old or very fat, get yourself a vaccine. If you're young and healthy I strongly advise against getting the jab.",,
1467637908500746240,"Do you actually believe this?4)  Pfizer wants to control the market
5) One World Government will control human via the microchips inside the vaccine.  😱🥺🙄. I feel really STUPID writing this.  I rest my case☝🏼🙄",,
1467637888137502725,"@SecDef 
@DepSecDef
@USArmy 
@usairforce 
@USMC 
@USNavy 
@CDCgov 
@CDCDirector 
@US_FDA 
@DHSgov
@HHSGov
@FLSurgeonGen
@pfizer 
#DoNotComply Soldiers!
#ArrestFauci
#ArrestBillGates https://t.co/6NNLcXetTh",,
1467637866029195266,"""preacher-who-spread-vaccine-lies-dies-after-being-hospitalized-with-covid-19""
    They're really weeding themselves out. Before the next election.",,
1467637862883598340,@NIH @POTUS rate of secondary transmission of the infection to household contacts shows no difference between vaccinated and unvaccinated individuals. https://t.co/XDZg0ek0E3,,
1467637857812717573,"@pctech1com @ake2306 I imagine they are not yet dead. These data are Pfizer’s own. Pfizer had to publish their results by Court Order. A good break down of their results with dates other bodies such as UK’s MHRA June Raine must have known them is on 
https://t.co/8xrlpmKvF9",,
1467637850632032257,"@SharryPigTails @VivaTigres I got my Pfizer booster on Friday and had absolutely zero effects. Arm hurt just a little, but no more than the flu shot.",,
1467637845716254721,My 11 year olds had their first shot of the covid vaccine today! A huge weight has been lifted off of my shoulders. I wish parents and folks everywhere had access #VaccineEquity,,
1467637832219078658,@thekinner That Pfizer dude tho 😂,,
1467637818549805067,@GovAndyBeshear rate of secondary transmission of the infection to household contacts shows no difference between vaccinated and unvaccinated individuals. https://t.co/XDZg0ek0E3,,
1467637786635345921,Was There a Hidden Message For 'Help' on an Irish News Clip About COVID-19 Jabs? https://t.co/iRmoX9ABV2 #covid #news #Vaccine,,
1467637775654690825,"Austria, brought to you by #Pfizer",,
1467637743547211784,"@RDavisJ1 @Kman24000 @malavemark @Reuters Except if you had 2 brain cells to rub together you’d know that the vaccine does not prevent spread, just limit symptoms. 

But instead you like to gag on the government’s cock and believe that vaccine mandates will prevent you from getting Covid.",,
1467637733610950667,"@brianbarley123 @HawkArmy @mrjamesob For comparison, up to Sept 8th, 1,645 people had died shortly after getting the vaccine (and is likely to be an overestimate as causation not proved. So... 150k deaths from COVID, vs 1,645 that *could* have been caused by vaccine but may well have been totally unrelated.",,
1467637725809582083,"@DavideDionisi2 I have had Covid and it was nothing.  I don't need, nor to I want this ""vaccine"".

Can they f*cking leave me alone?",,
1467637722131148806,"@NPR VP Harris said that she will never take a Covid vaccine if the science was done under President Trump. Now Biden and her are taking credit, but there is no trust what they are saying.
How pitiful- no story without Trump-",,
1467637718293303299,"""They let Covid-19 spread unabated in low and middle-income countries. And now the same pharma execs and shareholders are making a killing from a crisis they helped to create. It's utterly obscene."" @TimBierley @GlobalJusticeUK

https://t.co/g2406CUMWY via @commondreams",,
1467637716535980034,"@jjkaipua @PhilsandJenn Really? I want to be delusional like you. You can look up the name brand of meds to find reported adverse effects. 
Pfizer’s is called Comirnaty and Moderna’s is called SpikeVax (yes SpikeVax) 🤦‍♀️🤦‍♀️. https://t.co/g16soJdjMJ https://t.co/hD2ELCSUXV",,
1467637705446408192,"It has to make the TURD proud - his people will follow him to the grave and in most cases, they will get there first!!! https://t.co/WRWmmZMuXJ",,
1467637697288151048,"US coronavirus: The US is averaging more than 100,000 new Covid-19 cases a day, the highest level in two months more https://t.co/iVeEiHAiGF 

#heath #vaccine #covid19 #omicron #OmicronVariant #vaccines #boosters #coronavirus #news
https://t.co/VY8IPwCPLn",,
1467637694138404866,"@Hardeep_Matharu @RaveCozensHardy Pfizer accused of “war profiteering’’ - Covid vaccine costs 76p to make + R&amp;D &amp; distribution costs; sells for £22. UK govt has agreed a secrecy clause in supply contract, prevents people and parliament from knowing details and holding govt to account
https://t.co/PXemKzjTFp",,
1467637677218533383,I DONT HAVE COVID!!! THANK GOD FOR THE VACCINE,,
1467637675222093825,@ProfessorAMuse @LadeBackk The Trump clan is vaccinated. Mitch and the Republican senate are vaccinated. FoxNews personalities are all vaccinated. Trump supporters? Not so much. How’s that working out? https://t.co/T71qQ06I1m,,
1467637674022477829,@gun11199 Biden goes on &amp; on about how we should have our children vaccinated.... yet more minors die from the vaccine than the Covid virus. I wonder why is he so demanding we vaccinate Children 12 years old?,,
1467637661284323330,"Just gonna leave this here 
https://t.co/UVDG0wEtct",,
1467637655391424520,"@hereIGoInternet @MichaelPSenger Same here. I 💯 fell for the crazy Covid narrative for the first year. It was the vaccine mandates &amp; vaccine passports that made me think twice,as I've long opposed biometric digital ID. Plus all the folks who died in nursing homes in NY,so disproportionate to the rest of the USA",,
1467637652425871364,Kids aged five to 11 on course for COVID-19 vaccinations from January 10 | The New Daily https://t.co/r7XXEhnlhj,,
1467637651369037832,"@afneil I call bs.

Have your own opinions naturally but you can’t have your own facts. 

Best of luck with the Pfizer jab btw, promoting it is reckless stupidity. 

Care to pony up the long term data?

https://t.co/FzYAURXOrR https://t.co/3HQ70SMdLr",,
1467637642288324617,US COVID-19 cases back to pre-vaccination levels – CIDRAP https://t.co/P1LpLH1UBB,,
1467637630313672708,@EpochTimes @American_Heart Sponsored by Pfizer,,
1467637623732776968,"@jesse03943128 @VoorhisRobin @PegLulu2 Idk Jesse because ""natural immunity"" from having covid doesn't protect well after 6 months or so, similar to the vaccine? That's one reason. I'm neither ""scared"" nor a ""sheep."" I leave the fear &amp; sheep label for the anti-vax, anti-mask people. Vaccinated aren't primary spreaders. https://t.co/hZvHqepJRe",,
1467637617558654980,"@Johnnyb27410117 @Polarbear165 @jamespetryk I obviously missed this response a couple of months ago, but immunity does not mean exempt in the world of medicine. Immunity means that your body recognizes the foreign object and can attack it with alacrity.   The vaccine primes your immune response covid.",,
1467637604354981888,@EricTopol How much get from NIH and Pfizer again?,,
1467637600353619968,"@larrywilmore @BillSimmons Hi Larry,
1/Re race: Do you know who to ask whether it's OK to use the ""Matters"" part of the BLM message to say ""Black History Matters""? ⬇️
2/COVID- a Virginia voter suggested that CDC permit a vaccine exemption for someone who's already had COVID. Seems like a useful compromise https://t.co/EaWbF8nTjG",,
1467637580208513026,"ICYMI: If the omicron variant of the coronavirus is different enough from the original variant, it’s possible that existing vaccines won’t be as effective as they have been. https://t.co/XFloAnyCQ9",,
1467637570372874240,"@muka990 @wasilalitaha Are you serious?
I personally saw the effects of
COVID-19 on vaccinated vs unvaccinated patients!
95%of those admitted, dying or seriously ill were unvaccinated
&amp; we have had ZERO admissions for complications of vaccine https://t.co/ONrTdL5vhB",,
1467637569483677699,"Italian man tries to dodge Covid vaccine wearing fake arm https://t.co/aj1blCssAU 
The bizarre episode at a vaccine hub in Biella, a town close to Turin in the northern Piedmont region....",,
1467637527657922561,"@AZDHS Weird, huh?  Wonder if there’s any fix for this?  https://t.co/wAYHJUKs37",,
1467637525581807623,A nurse said she could tell right away that something was off when a 57-year-old man presented the phony limb for a shot earlier this week.  https://t.co/9uwPTMnsP5,,
1467637523748954113,"@IngrahamAngle With Bob Dole's death, @pfizer must be looking for some famous impotent senator to fill in the vacuum very quickly for viagra ads. Suggest @SenTedCruz or @GOPLeader Kevin apply so they can become gainfully employed. Can you put in a good word for either one of them.",,
1467637513644875776,"@bmsnews Nazi wannabes. 

""As the Descendent of a Survivor of German Concentration Camps, I Will Not Comply"" -  4 Bristol Myers Employees Release Statement After Suing Company for Refusing Vaccine Religious Exemptions https://t.co/tXNSKDLqA1 via @gatewaypundit",,
1467637505193295877,Why is Pfizer enforcing their patent and not Moderna? I have no use for those greedy MFers. Don't they also support voter suppression? https://t.co/c4ACwi62tD,,
1467637504514093058,"@PhillipLipscy But those numbers are the product of a population revved up on uncertainty regarding the dangers posed by Omicron. What happens if Pfizer, etc. come out and say their vaccines offer protection, and the early signs that Omicron symptoms are milder bear out?",,
1467637488697098240,"@BerthaAMason @DrEricDing @AirCanada @WestJet I'm so sorry you think your vaccine doesn't work because someone else didn't take theirs. Unfortunately, if you catch covid and you're vaccinated, that unvaccinated person would have caught it too if they also were. Think it through....",,
1467637477863309314,"@PhilsandJenn Are you paying attention yet? You can look up the name brand of meds to find reported adverse effects. 
Pfizer’s is called Comirnaty and Moderna’s is called SpikeVax (yes SpikeVax) 🤦‍♀️🤦‍♀️. https://t.co/g16soJdjMJ https://t.co/LUI97G5ilU",,
1467637475975712770,Vaccine inventor: 'Fundamentally evil' COVID policies harming children https://t.co/2ud1UBSe8m GET THIS OUT!,,
1467637470107942913,"Galleri is a new blood test by health care company GRAIL

https://t.co/jIb43mmFo0

Scott Gottlieb of FDA and Pfizer is on the board",,
1467637466760888320,"5-Year-Old Died 4 Days After Pfizer Shot, CDC VAERS Data Show • Children's Health Defense https://t.co/ytEU5Jcq6h",,
1467637441246883840,Joe Manchin Takes Aim at Biden's Business Vaccine Mandate https://t.co/a4k193wCtx,,
1467637438323597321,70 young children given expired Pfizer vaccine doses in Prince George's County https://t.co/mS9D22iNKG,,
1467637431314825217,"Seventy children who were vaccinated against COVID-19 in Prince George’s County received expired doses due to a storage error, health officials say.

 https://t.co/9up4YfEAx3",,
1467637430517915653,"@tallmikepoker @ake2306 You don’t deserve a reply but still.. All that I say comes from verifiable facts. 
Yes. Pfizer had to publish their results by Court Order. A good break down of their results with dates other bodies such as UK’s MHRA June Raine must have known them is on 
https://t.co/8xrlpmKvF9",,
1467637428399788041,"Over the next few weeks, I will republish the top 10 most reads of our articles for 2021. Number 10 — #COVID19 #vaccine facts and myths – UPDATED info about the new vaccines https://t.co/wr5Yby0PRJ #VaccinesWork #VaccinesSaveLives #VaccineSideEffects https://t.co/NF6ohux8ps",,
