,id,text,topic,emotion
610,1.4676432745926738e+18,"@Timcast Its not a vaccine since it has nothing to do with the virus. So the question is, what is it for?",,
611,1.4676432741731615e+18,"FYI it's the U-turn that doesn't inspire, I understand that these businesses are no more a covid risk than retail and, thus, do not require vaccination passes, but I worry that others will stay to apply pressure and that it will encourage some to hold out on getting vaccinated.",,
612,1.4676432713630556e+18,"Televangelist's death highlights Christian media's vaccine problem

https://t.co/7f1G8gtwHP",,
613,1.467643270746542e+18,"""Mike Tomasi and his business partners want to cater to everyone."" #copolitics https://t.co/nzGBNtoj6K",,
614,1.4676432706501181e+18,"@cjsnowdon So even the super-spreader was vaccinated? Doesn't this argue against vaccine passports, vaccine mandates and mask mandates rather than vaccination?",,
615,1.4676432705702093e+18,"Sad to see that so many businesses are discriminating on the basis of intelligence. 

They are performing an intelligence test called a 'vaccine certificate', and if you are not smart enough to realise that a pandemic is a big deal then they will refuse to serve you. Sad times.",,
616,1.4676432691945472e+18,"@_MollieGorman As a mum to 2 sons, raising people well is like vaccination. They have to all be raised to respect women lest the ones who don't infect the good ones.  Teen boys ignore mum and dad and suck up the behaviour of other teen boys.",,
617,1.467643258742444e+18,"@JoeBiden I continue to hear you and Fauci tell people keep doing what we've been doing to combat covid. Knowing, it doesn't work. This year, with a vaccine, more have died than all of last year. You can't think the rest of us are as stupi4as you and Fauci",,
618,1.4676432579371418e+18,@IrfanDhalla How you promoting Pfizer shots when kids are getting sick and dying? How about you approve the one vaccine that isn’t causing death. #COVAXIN,,
619,1.4676432544181617e+18,"@nerdyghostclub me: i haven't been able to go to the gym for the last 3 days because im having a really bad vaccine reaction and i miss it
ollie: jock4jock relationship",,
620,1.4676432525096018e+18,@ChadConnelly THE VACCINE DOESN'T WORK.,,
621,1.4676432495317975e+18,@akheriaty Increase in heart attacks caused by the vaccine ? ( Dr McCullough),,
622,1.467643249401942e+18,"@jjkaipua @PhilsandJenn When all cause mortality goes up dramatically post vaccine roll out ;when they are for heart, blood clotting, neurological issues, miscarriage which are all associated with the vax , then you should look at it being related",,
623,1.4676432476821053e+18,"@AoDespair Nevermind that the science says masks don't work. The vaccine doesn't prevent infection, giving or getting.",,
624,1.467643243827503e+18,"The Vaccine Is the Disease, And you need to KNOW that. https://t.co/q73xEuHtla",,
625,1.4676432433450557e+18,"@Michael22314271 He got Pfizer, moderna isn’t approved in Canada yet for the under 12s. But will be watching him for a couple of days anyway. He is usually a bit sleepy after normal vaccines. This is when I hate non-verbal side more than any other",,
626,1.467643237389144e+18,All unions should be striking over the vaccine mandates! https://t.co/YIColeAwYa,,
627,1.467643237112365e+18,@JuliaHB1 @afneil Unjabbed or unvaccinated is the wrong term. People are vaccine free as in they are free to choose whether to have or not have the offered treatment. We can choose to have or reject treatment for cancer even tho not to have it may lead to a bad outcome. That choice is special.,,
628,1.4676432361938166e+18,"@RyanMusicSmith @TeaPainUSA But it's the same vaccine now... 🤣 Did he tell you to inject bleach? Joe Biden is a mask wearing role model... LOL. This is the point. #vote3rdparty and if you need to know why, read what you just tweeted a few times.",,
629,1.46764323564424e+18,"If I can't trust you do do the bare minimum in response to a global pandemic how the hell can I trust that you're going to wash your hands after taking a shit?

Why the fuck is the government pandering to these people? Shut these grot holes down. 

https://t.co/rxQae9kbAO",,
630,1.467643232016294e+18,Vaccination isn't just about you. It isn't just about covid-19. It's about every person with a reason to be in an ICU. Every person with a reason to be on a ventilator.,,
631,1.4676432266056417e+18,"@BillSpadea More children have died from the  @pfizer #CovidVaccine than from the Covid-19 🦠 Real Scientific Medicine, relies on a Risk vs Reward scale. The government does not care about Our kids ‼️ #DoNotComply #FauciLiedMillionsDied https://t.co/GXIBUdQfS7",,
632,1.4676432215766712e+18,"As of 17 November 2021, there had been 686 myocarditis and 578 pericarditis post-Covid injection reported to the UK Yellow Card system.  
In total there have been 18,354 cardiac disorders reported with 290 fatalities.
#vaccineinjured #pericarditis 
https://t.co/W8iNarY0Il https://t.co/zMOXwUj27s",,
633,1.4676432180617093e+18,"Annnnnnnnnnnd Pfizer 3 done.

Least feeling I’ve ever had with a 💉, that nurse is talented. https://t.co/oK03nS4S7Q",,
634,1.4676432154363044e+18,"“As the Descendent of a Survivor of German Concentration Camps, I Will Not Comply” 

We The Patriots USA assists Bristol Myers Squibb scientists who were denied a #ReligiousExemption.

#religiousfreedom
https://t.co/OcUnlawWgO",,
635,1.467643215071355e+18,@MDoctor366 @washingtonpost When you know the vaccine is snake oil because it doesn’t seem to be preventing anything and it’s just an abuse of government authority then it is discriminatory.,,
636,1.4676432143918203e+18,"@NicoleDana321 @DonaldJTrumpJr Thank you so very much for standing up and defending us-the ones who don’t want the vaccine. I’m not being selfish like so many say, I can’t take a simple flu shot due to my health. Do you think I trust this vaccine?!",,
637,1.467643214027006e+18,"@JudeDeluca More so then the weird 89 penguin story that danny devtio made bout penguin &amp; Catwoman hooking up 🤢 and giving everyone the COVID vaccine not the rich 
https://t.co/gqWm4LQl7I",,
638,1.467643212244263e+18,Putin hopes WHO soon approves Russia's Sputnik V vaccine https://t.co/VcEAvMYooA,,
639,1.4676432108895846e+18,"@Timcast It's not a vaccine, lol",,
640,1.4676432106546176e+18,@AndrewSaxena @SenSanders I’m not suggesting we discard their “vaccine”. Just that our government stop buying it by the pallet. Private individuals can get it if they like. Seems those that want it have already done so. We can stop giving these people billions of our tax dollars now.,,
641,1.4676432064644628e+18,Italian Man Who Tried To Use Fake Arm For Covid-19 Vaccine Is A Healthcare Worker https://t.co/BcdjQMkcrY https://t.co/pqt4KTqXrw,,
642,1.4676432019639747e+18,"https://t.co/xrCLzvmQ9v

People who voted for donald are less likely to have been vaccinated against COVID-19 and more likely to die from it.

Any questions? https://t.co/W1bSgxbSc6",,
643,1.4676432005926502e+18,"The flu comes around every year, but luckily we have a plethora of tools
to mitigate its impact; none more effective than the seasonal influenza
vaccine. So, roll up your sleeve, get that shot, and protect yourself and
others--@TRICARE’s got you covered. https://t.co/z2uSbDDyLu",,
644,1.4676431974343434e+18,"@mattharding007 @ollysmithtravel @afneil Covid vaccines still allow spread, so it won't be eradicated and vaccine passports don't prevent spread.  There is no part of your argument backed up by logic or fact.  Nice one",,
645,1.4676431941500436e+18,Omicron variant 'made €9bn in week for top Pfizer and Moderna shareholders' https://t.co/Ccevfvq105,,
646,1.467643193722241e+18,@rholftroy THE VACCINE DOESN'T WORK.,,
647,1.4676431898594263e+18,"@BadVaccineTakes There wasn't and still isn't an aids vaccine, but try explaining it to the fuckwits.",,
648,1.4676431859669688e+18,"‘I was shocked’: Mother, child mistakenly given COVID-19 vaccine instead of flu shot https://t.co/FpO7xx1xQa",,
649,1.4676431836979118e+18,@Alan48610943 @DavidjamesF81 @Telegraph Aspirin is a choice medication with no risk of death unless you overdose. Mandating a vaccine with a risk of death albeit small is completely unacceptable. 73 Astra Zenica deaths and over 1200 Pfizer in intial trials. How can you force people to have this with a risk of death,,
650,1.4676431803551457e+18,"@AmerMedicalAssn How many studies have been done on the safety of having 3 of the same jabs within a year? Does a third jab of the same “vaccine” that doesn’t lower ones chance of contracting or spreading the virus, lower ones chance now?",,
651,1.4676431802291528e+18,@PrincipledProg1 @Devanleys @WADeptHealth Not triggered at all. And you keep providing arguments but can't back them up. There's no connection between authoritarian whatevers and the literal digital version of a vaccine passport we've all had for decades. You're insane. Send me links to prove you're not,,
652,1.4676431774903378e+18,"@jaythenerdkid I'm in America where we have to pay for covid treatment but not the vaccine. We have a horrible vaccination rate because so many people think they're smarter than science. Then when they do get sick, they eat horse dewormer or end up in the hospital with massive bills.",,
653,1.4676431716897137e+18,"@WhackyRacesPP @dranniehickox @IAmJessPlant Sure. Fact remains that the vaccine is safe and effective.

Get vaxxed.",,
654,1.4676431702594437e+18,"@akin_adesina @WHO @antonioguterres They will never respect #Africa unless Africa learns to respect Africa, who said we need their vaccine to stay alive?",,
655,1.4676431684309156e+18,dalhin ko to sa vaccine pray for his safety 😭😭😭😭😭😭 https://t.co/T0xTGmAVRY,,
656,1.4676431588467098e+18,"#DemocratsDeliver 
👇Republican anti-science policies kill‼️
https://t.co/IVOAnfUPzy",,
657,1.467643152978772e+18,"KEEP RESISTING.

It works. 

#nzpol #NoVaccineMandates #NoVaccinePassports  https://t.co/GlTueYJtGN",,
658,1.4676431443554304e+18,@TheSouthVanMan @ChrisStarkey517 @SparkyJamesB @siouxsiespal @atrupar I’m not the one that need to think it through. Your statement would be true if vaccine were 100% effective and if there were no one with immune deficiency. Unfortunately that is not the case so the action of irresponsible people will impact people that are doing the right thing.,,
659,1.467643142316839e+18,@FrankandFroogle THE VACCINE DOESN'T WORK.,,
660,1.4676431413774336e+18,"According to Fact Checkers

Pfizer have been fined over $2billion for bribing people.

Moderna had never made available a product prior to 2020.

AstraZeneca fined over $1billion for corruption.

Roll up your sleeves little sheepies

bahh baah baah baah https://t.co/rf4FyIa930",,
661,1.4676431369105408e+18,"@FloridaFreedomz @NPRHealth @NPR Vaccine reported ""deaths""
Of the 6,981 U.S. deaths reported as of Sept. 17, 12% occurred within 24 hours of vaccination, 17% occurred within 48 hours of vaccination and 30% occurred in people who experienced an onset of symptoms within 48 hours of being vaccinated",,
662,1.467643136059007e+18,"@AbesLogic @ClareCraigPath If you go on their News and Research pages you will see there are updates about various questions to do with vaccine side effects, so they are looking for any interesting patterns or the absence of those patterns.  if there was a weird spike they would pick itup.",,
663,1.4676431340540027e+18,@LadyJustice6910 The vaccine is probably the actual bio_weapon. Looks like they made the virus to mandate it.,,
664,1.4676431334879478e+18,"@BobMoobs @RichardBentall @DigitalLifeUK @JamesMelville Very certain ""This study confirms that COVID-19 vaccination reduces the risk of delta variant infection and also accelerates viral clearance in the context of the delta variant.""..and even better on the Alpha variant 
https://t.co/X8JAk2pqOE",,
665,1.4676431301869773e+18,"@WolfeHeart @pctech1com @ake2306 Chris YOU need to think. Pfizer’s data is about the “vaccine” not the placebo! It applies to the results of what happened to the people who were given it in their trial. 
https://t.co/8xrlpmKvF9",,
666,1.467643127490089e+18,Imagine a vaccine so safe and effective they issue special guidance on specific adverse effects with elevated presentation in a group they had just begun to administer it to. https://t.co/UA63FQzxdG,,
667,1.4676431224400445e+18,@WorstAustralian Lord Gowan's government considering making the vaccine mandatory for children from the start of next term to keep the community safe.,,
668,1.4676431201458668e+18,"Vaccination Is Not the Only Road to Herd Immunity, But it is the High Road, Say Experts https://t.co/lWYzjMbu8i",,
669,1.467643117973168e+18,@afneil It's up to you if you take the vaccine crack on with it but I hope you are being sarcastic about vaccine passports actually working go check the data ie infection rates on places they are in use like Germany or France.,,
670,1.4676431171972137e+18,"@kacang_tua @DonaldJTrumpJr 4 people go to a concert, 2 vaccinated, 2 tested negative. Why the push for the vaccine? 🤔",,
671,1.4676431161737544e+18,"@CDPHE #Death &amp; #Myocarditis 

Parents: Australia forcibly vaccinated the Children.

This is what happened.

Vaccine Adverse Events for Australian kids15 years &amp; younger in just 1 month (Oct to Nov). 9587 reports in total overall age groups w/ 77 reported Deaths

https://t.co/HzdZ0YHTU6 https://t.co/4vT4G1thXu",,
672,1.467643111228674e+18,"@Skateboy30 @Motivation724 Stopped his COVID? It never stops, Rogan went through it from start to finish like 99% of people, treatment of his choice, few issues and no BS mandated vaccine. Like when you feel bad, and are standing in the Pharmacy looking at the products on the shelf and you choose one.",,
673,1.4676431012505723e+18,"2nd Pathology Conference - ARE DEATHS AND ADVERSE HEALTH EFFECTS AFTER VACCINATION AGAINST COVID-19 RELATED IN A PATHOLOGICALLY DETECTABLE WAY?

https://t.co/e2weYWPNbS",,
674,1.4676430976141066e+18,@bornoncemore @VABVOX 🐮💩the vaccine does prevent spread. Explain to me why 90% of the folks that are dying are unvaxed.  And HOW DARE YOU casually write off someone just because they are over 60. YOU ARE DISGUSTING.,,
675,1.4676430903830856e+18,"There is even a protocol now o how to deal with patients after the vaccine, page 10: https://t.co/JfnhuCnLeM https://t.co/ihCgv4xxta",,
676,1.467643088784937e+18,@Thomas1774Paine THE VACCINE DOESN'T WORK.,,
677,1.4676430886843924e+18,Dr. McClough says in his interview with Laura Ingraham from Fox News: Natural immunity is infinitely more durable than the vaccine. The vaccines coated against one protein. Natural immunity provides antibodies against 27 proteins probably to 100 to 1000,,
678,1.4676430839950295e+18,"@SenSanders 
@RandPaul 
We've spent over 30 $billion?
CDC Dir original paper said only 50 pct of U.S. population would accept ANY vaccine and whether people would ACCEPT vaccine would depend on speed &amp; severity of COVID.

Sounds more about SELLING vaccine than protecting people. https://t.co/kb2hlsXtsx",,
679,1.467643082636243e+18,“People living in counties that went 60% or higher for Trump in November 2020 had 2.7 times the death rates of those that went for Biden. Counties with an even higher share of the vote for Trump saw higher COVID-19 mortality rates.” https://t.co/FJMTyfM0Bd,,
680,1.4676430807234683e+18,@DanCrenshawTX Why are you voting for a vaccine database you POS????,,
681,1.4676430786392515e+18,@BStulberg You might find this research of some interest: https://t.co/7tJQY11DXF,,
682,1.4676430770954772e+18,"@512tradeitall @billyred979 @LadeBackk Multiple factors. Including the vaccine and under reporting by countries to keep the numbers down. India is an example, Egypt is another one. Take a look.",,
683,1.467643077091369e+18,"@Duncanivez @gail_sandler @TheTweetOfRhea They definitely can't if there is cognitive decline, I worked memory care before the vaccine and it was extremely difficult to socially distance seniors in that setting.",,
684,1.4676430733331374e+18,"@DiGada1 @pootswin1 Just looked at the latest govnt figures and 88.8% of the UK population aged 12 and over have had at least one vaccination. 
That’s incredible. 
And yet the way some people are reacting you’d think it was around 50%, we were about to go into lockdown and the NHS be overwhelmed..",,
685,1.4676430670837596e+18,"@ItsStormo @YaboiNV @PJiggles_ No, Im too smart, Im wating for takemi to get the vaccine's in her clinic",,
686,1.4676430620379832e+18,@STVNews Rt Hon Boris Johnson is boasting wisely that 20 million UK citizens had Covid vaccine. Covid found him first and St. Thomas Hospital treated him. He had Booster and so did I. Nurses &amp; other staff check everyone who is fit or unfit to have a jab. Even a doctor is in the house!,,
687,1.4676430616143872e+18,@POTUS And organize against the GOP and other anti-science/medical fascist groups! Vaccination is not enough!,,
688,1.4676430605825597e+18,@Nega80876329 @jeremy_hugh @DonaldJTrumpJr @joerogan Ivermectin is not approved for Covid genius and imagine taking de wormer instead of a proven vaccine that's idiocy,,
689,1.4676430574661345e+18,"One thing that I appreciate about social media is that it has made it easier to make complex ideas much more accessible. This TikTok is hilarious but also perfectly encapsulates the tragedy and stupidity of vaccine hoarding.

https://t.co/zzTOtm80Sq",,
690,1.4676430519674552e+18,"@jamesjpdrake Not a vaccine? Oh my, fancy that. Saved lives? Really?",,
691,1.4676430513215734e+18,"@DavidGeekie @PhilsandJenn S. Korea which has 80%+ vaccination rate is having a record number of ""cases"". This doesn't look like a vaccine success story. https://t.co/0T1DPRMtEw",,
692,1.4676430472992317e+18,"2009 Fauci variants will not affect people with immunity ! moving from egg based viral jabs to cell based i.e RNA gene and cell therapy jabs they are using today skipt to about 20,mins and listen:  https://t.co/GZw7KNXpz4",,
693,1.467643045248131e+18,@fredstr_ it’s true i never had a cancer vaccine either! gonvarmit want people dead 😞,,
694,1.467643044417753e+18,"@JustinTrudeau @CPHO_Canada @GovCanHealth - Hi, there! 👋🏽 About the COVID-19 antiviral pill 💊... would it replace the vaccine if it does the same thing that the vaccine, does, if I may ...?🤔🤷🏽‍♀️ Just curious, thanks 🙏🏽 https://t.co/1UWrfKCbbE",,
695,1.4676430442875085e+18,@TechHelp @chuha @Tangento Trump’s vaccines? Trump never made a vaccine. Science did.,,
696,1.4676430418338816e+18,"@CDPHE #Death &amp; #Myocarditis 

Parents: Australia forcibly vaccinated the Children.

This is what happened.

Vaccine Adverse Events for Australian kids15 years &amp; younger in just 1 month (Oct to Nov). 9587 reports in total overall age groups w/ 77 reported Deaths

https://t.co/HzdZ0YHTU6 https://t.co/K4QYe7hJvI",,
697,1.4676430390489948e+18,208 cases and no deaths as NSW vaccination rate stalls https://t.co/HN8KLuz5rd,,
698,1.4676430348755313e+18,Seattle is so strict on showing your vaccine card or negative Covid test just to go eat 🙄 makes me happy that Olympia isn’t on that shit cause that’s a hassle tbh.,,
699,1.467643030433792e+18,@politicsrecycle THE VACCINE DOESN'T WORK.,,
700,1.4676430296370217e+18,@HullLecturer @timspector Yes but you are essentially saying that the vaccinated can still infect. The vaccine significantly reduces this likelihood but not completely. So should I curtail all my activities because of this possibility? You seem to be saying I should.,,
701,1.4676430274140447e+18,"@Biedaboo @JamesMelville Maybe you'd like me to help you? Comparing UK to, say, France to understand vaccine effectiveness is useless because of different geographical and economic conditions, different stages of pandemic etc.

You have to compare vaccinated and unvaccinated in the same country.",,
702,1.4676430273678991e+18,"I'm amazed the ""I don't believe in mandatory vaccination but actually I do"" people can even tie their own shoelaces https://t.co/GeKKvnwoTJ",,
703,1.4676430259668541e+18,"@GemmaTognini @CaroDiRusso Look up on YouTube;"" A manufactured Illusion by Dr David Martin and Guntur Fuellmich""
Facts, dates and patent application numbers on the Vaccination patents.
Would be an interesting article after you fact checked the details.",,
704,1.4676430255265055e+18,"Congratulations to people of #HimachalPradesh for becoming the first State to vaccinate 100% eligible population with both doses of #COVID19 Vaccine.

Being a state with difficult terrain &amp; remote villages,achieving this feat is not less than a miracle!

#HimachalFullyVaccinated https://t.co/U155TXaumv",,
705,1.4676430252245156e+18,"@NFTer42069 @ZubyMusic ""The COVID hoax is really about lockdowns and destruction of economies and lives and vaccine injury and death and tyrannical takeover of ruined society.""

https://t.co/NoakhtZgxi",,
706,1.4676430241759396e+18,@martinedwards29 @jneill @UKHSA @kallmemeg This is complete misinformation. The data so far show that myocardial and pericardial fibrosis are very uncommon after mRNA vaccination in children hospitalised with myocarditis or pericarditis following mRNA vaccination (but these rare events been reported to occur),,
707,1.467643023559381e+18,"@BraveSirRobin05 @dj_leon @theham2999 @IsabelOakeshott @StigAbell Smoking is avoidable, drinking excessively is avoidable. And the vaccine doesn't reduce transmission",,
708,1.4676430205018317e+18,"Our own Emeritus Faculty Bill Mitchell was featured recently by the AAA as a “Weekend Read.” 

https://t.co/ikge5TR7p4",,
709,1.467643013392384e+18,"This week is National Influenza Vaccination Week. 
Fight the Flu. It’s never too late to get your family vaccinated. 

People of every age, including people in good health, are at risk of flu. https://t.co/huUwrEMrSO",,
710,1.4676430117818655e+18,"@TheThrob1 It is. Guess what the people are still dead, the average rate did change. High risk and elderly still need the vaccine those random drugs aren’t the only answer. Again, being dumb on purpose now",,
711,1.4676430100453335e+18,@james_doidge @Len76311350 You could only be an “anti-vaxxer” if they were pushing an actual vaccine.,,
712,1.4676430090765476e+18,@StigAbell There's never been a vaccine during a pandemic before. Some scientists argue it's the wrong thing to do. We should have gone for natural immunity and used the actual treatments on the really sick.,,
713,1.467643008476762e+18,Proof that CNN will kick you when you're down to appease their ego. Typical woke shyte #FJB  https://t.co/r4srrzSiXf,,
714,1.46764300788113e+18,@WelshGovernment has supported African countries w/ covid-19 funds and medical supplies but pharmaceutical companies restrict vaccine supply by refusing to share or waive IP. Wales will have to patch up global response unless we address the problem with availability/access.,,
715,1.4676430050584003e+18,"Focusing on good while coping with bad:
1. Got my booster vaccine shot. Mild side effects, just a tender arm and runny nose
2. Got a different car. The heat actually works! Just in time for winter snows
3. Took 2 years but my cat is getting along with the other cat! #gratitude",,
716,1.4676430023068426e+18,"@msTKinTO @1StarAtaTyme @djcarrollmagic @couchieMeowMeow @KAhMonty @ghelfaire @KNorth31 @FireFlyJesss Tell that to this guy who lost his son, 13 years old, shortly after getting the vaccine.
Heart attack….
And they can deny all they want.
It is STILL down as an ADVERSE REACTION.
They took the vaccine, died suddenly shortly after.
13 year died. Heart attack. 
Good day… https://t.co/e3nnIghEvs",,
717,1.467643000230609e+18,@sheila05457252 THE VACCINE DOESN'T WORK.,,
718,1.467642999979053e+18,S. Africa Business Heads Push for Vaccine Mandate #DigitalHealth #digital #health via https://t.co/HhN2bIMV4M https://t.co/grLAc1Q6WT,,
719,1.467642997827326e+18,"Do various parts of Africa have a high infection rate and a low death rate from ""The virus which shall not be named""?

mRNA vaccines for HIV coming soon.

(Misinfo label means Twitter disagrees with Bloomberg. https://t.co/Bh7sDPYpzE) https://t.co/oznGnzpvfK",,
720,1.4676429961244426e+18,@zencatzen @WayneWellwood @afneil The ‘vaccine’ does nothing of the kind. It might give you a heart attack or a stroke but nothing else.,,
721,1.4676429947401871e+18,"@NZRossVideo @1Rsklk @GayMaxine Getting vaccinated does not help humanity. How does corrupting the DNA of humanity help? The vaccine renders the recipient a GMO. No longer human. I am concerned for the fate of humanity when there are so few of us original humans left, who have not made the transition to cyborg.",,
722,1.4676429929074033e+18,"@StigAbell Not having a clue what is actually going on is an act of selfishness.  Seriously, I'm so sick of stupid people.  Here's the data.  You do your own analysis.

Hint...there's no public benefit.

https://t.co/n2b88kCm0X",,
723,1.4676429923580027e+18,@GovMurphy Get a vaccine and booster that doesn't work for Omicron.... 🙄🙄,,
724,1.4676429910996664e+18,"@PharmacyNS I'm the Caregiver for my Mom, who is in a nursing home. Can I get my shot? I had my 2nd Pfizer shot on April 20th.",,
725,1.4676429906885632e+18,"@ezralevant PS- Breaking: Israeli Ministry of Health announced today that it will soon approve the 4th vaccine shot.

It will mean that all those with 3 shots who don't get the 4th shot will have their Covid passes revoked (as happened to those with 2 shots).",,
726,1.467642978453934e+18,"Wondering why ICUs don’t turn away COVID patients who never got vaccinated?… I know of one guy who couldn’t get his wife with stage 4 cancer into a hospital because of COVID saturation… If you don’t want the vaccine, own it! Keep our ICUs open.",,
727,1.4676429761426964e+18,"@17Ivan71 @SenSanders Because that protection was part of getting the vaccines out fast. When we're asking companies to produce something like a vaccine way faster than normal, it's only fair to grant them protections. Otherwise, why should they rush? And the protections are limited to a few years.",,
728,1.4676429740498207e+18,"@OlgaRouge @poppamitch74 @arguablygay @JonnyGodwin @sailorrooscout COVID is not like the flu. Also, there's a vaccine against the flu viruses, which I also recommend everyone to take.

Early treatment doesn't work.

Please vaccinate everyone.",,
729,1.467642973018116e+18,"@TomiXX22 @tonymac5 @BadVaccineTakes Oxford and Moderna been running HIV vaccine trials from mid-2021.  It’s a difficult virus to develop for because it mutates so regularly. No-one is holding back progress, it’s just very, very difficult.

https://t.co/AojExsXWhK",,
730,1.4676429660513772e+18,"A major issue with all sorts of implications. Hell, even if you don't give the slightest sht about the vaccine, conservatives are passing up a major issue for no reason but lack of interest. This stuff doesn't even register to them.",,
731,1.467642965904474e+18,@PhiteOnn @ake2306 Asking someone if they thought about the risks beforehand when he’s ended up with life changing condition is not a cool thing to ask if you don’t know them personally. I’m just looking out for fellow vaccination damaged person,,
732,1.4676429648222986e+18,FDA Lets Pfizer Skip Vaxx Review Process...Again https://t.co/r0TsC8shQ7,,
733,1.467642955842265e+18,@The_Moccasin_ @b_gawk @lupash8 @walkawayAUS @Easterndmondbk @PennRivers @marylene58 @BriteEyes8 @jackieNEohio @PatPenn2 @1rotc2 @BluehandRising @sassyki56121210 @anthonymentill4 @OCCRP @SenTedCruz @NCAGO @TuckerCarlson @seanhannity @JudicialWatch @INTERPOL_HQ @TXAG @AshleyMoodyFL @FreeSpeechAmer @Goodlife4739791 @WCWINC2 @ke11ybender THE VACCINE DOESN'T WORK.,,
734,1.4676429532586516e+18,@JuliaHB1 @afneil The vaccine must be causing mutation and transmition.. Come on there's no other explanation..,,
735,1.4676429501087252e+18,@JonjonGormley @drmikehart That herd immunity theory would apply more to a conventional sterilizing vaccine which this mRNA jab isnt,,
736,1.4676429492656742e+18,"It is crucial — now more than ever — to get the flu vaccine, and protect yourself and others from illness.

Visit the member portal to find venues offering free flu vaccines around the country. This list will be updated as more resources become available.
https://t.co/MuY8NaU98C https://t.co/9ZKZNcGc8m",,
737,1.4676429482926817e+18,"Comedian mirco nontschew possibly died either post 2nd vaccine or booster shot.
This stupid vaccine is killing the best but keeping the evil trash in power. This won't be forgotten. https://t.co/lV1CqNor3o",,
738,1.4676429463085588e+18,"@RajBhardwajMD The only indoor Christmas event I am going to is on Christmas day. I am going to have dinner with my parents. All 3 of us have gotten the 1st, 2nd, &amp; 3rd dose of the #pfizer #covid19 vaccine.
If people want to get the vaccine all they got to do is drop-in: https://t.co/Ef03PnsaGl",,
739,1.4676429452645827e+18,Vaccine day💉💦,,
740,1.4676429404870533e+18,"Congressman Introduces Bill to Force FDA to Release Pfizer Documents Within 100 Days, Instead of 55 Years | CHD U.S. Rep. Ralph Norman (R-SC) on Thurs...  https://t.co/ZCY5Wr39OS   #Doctor",,
741,1.4676429400383037e+18,"@FreeMericaAgain Hey Einstein you didn’t say the survival rate you quoted was for under 5 years old, you asked why YOU should take the vaccine with that survival rate. Why do you clowns just lie and lie and lie",,
742,1.4676429379116892e+18,"When this, in a 100% vaccinated and tested group with lower than normal external contact, happens it highlights the complete pointlessness of vaccine passports. https://t.co/jUVkX6vVI1 https://t.co/ngHI3F5em7",,
743,1.4676429296321413e+18,"@JeffKirdeikis For me that would have been the best option &amp; the one with the most personal responsibility &amp; freedom

- Take the risk of the vaccine &amp; get covid insurance (healthcare costs for covid related treatments covered)
or
- Don't take the risk of the vaccine &amp; don't get covid insurance",,
744,1.4676429207401472e+18,"CUMULATIVE ANALYSIS OF POST-AUTHORIZATION ADVERSE EVENT REPORTS OF PF-07302048 (BNT162B2) RECEIVED THROUGH 28-FEB-2021” 

If you have friends who refuse to recognise the #adverseeffects of #Pfizer , send them the link
https://t.co/1cCxIKar2t 
https://t.co/m7bzn03Slg",,
745,1.46764291575731e+18,@Thomas1774Paine THE VACCINE DOESN'T WORK.,,
746,1.467642913718952e+18,@IsabelOakeshott @StigAbell You are not being asked to take the vaccine 10 times a day for 60yrs.,,
747,1.4676429125194342e+18,"@SenSanders People look at people making money off vaccines and the pandemic needs, and use this as rationale for thinking the virus/vaccines are made up - when this is more the gruesome capitalism that result in two different vaccines instead of one, more effective collaborative vaccine.",,
748,1.4676429090843402e+18,"@catpriya5 @ollysmithtravel @afneil Those with the vaccine spread it too, idiot",,
749,1.4676429079308124e+18,@Rhurley1973 @ruperthewison @elvisrockysly @Kellie_Tallant And what about the people who suffered adverse reactions after the vaccine. It's not like getting the vaccine stops you getting covid. I know many people who are vaccinated got covid and are very sick. I know plenty who got covid and weren't vaccinated and they are fine.,,
750,1.467642907129647e+18,"@disclosetv They're bluffing.

Prison capacity compared to vaccination rates in the 14th most armed nation on the planet tells us they're bluffing.",,
751,1.467642901555417e+18,@air0ee @SoccerMomTrades $PFE Pfizer said last week “we expect results in 2-3 weeks”… just in time to ignite “The mother of all Santa Rallies” 🎅🏽 🤣🤣 … maybe 🤔?!,,
752,1.4676428900294697e+18,"@TheRightMelissa Courage is contagious, he figured out the virus follows the vaccine.",,
753,1.4676428898239488e+18,"‘Wall of secrecy’ / Pfizer contracts under scrutiny amid claims of profiteering

~NO!!!~",,
754,1.4676428886999818e+18,@FatEmperor Yes please. The way we define and word things is utmost important. Let's also stop calling or redefining what a vaccine is. The mRNA jabs aren't vaccines.,,
755,1.467642888372822e+18,@JoeKennilsEsq @ollysmithtravel @afneil It should be personal choice but vaccine passports are a tool of coersion? Violating the Nuremberg Code.,,
756,1.4676428871395164e+18,"Dad's heartbreaking final text before he died from Covid after refusing vaccine

Don’t get killed. GET VACCINATED NOW!
 https://t.co/Ru9EuEbzPr",,
757,1.4676428846985626e+18,@EricTopol Last CDC director said he’d get more protection from a mask against Covid than he would from a vaccine.,,
758,1.4676428820897997e+18,"Dit moet in Nederland ook gebeuren. Protesters storm a Christmas market in Luxembourg, where vaccination or a negative test is required. https://t.co/tDizxVC33r via @BitChute",,
759,1.4676428783570452e+18,@johncuccio3 THE VACCINE DOESN'T WORK.,,
